"Order ID","Customer ID","Customer Name",OrderSales
CA-2017-144456,FC-14245,"Frank Carlisle",1540.3919999999998
CA-2014-131387,AI-10855,"Arianne Irving",15119.639999999996
CA-2017-102309,DO-13645,"Doug O'Connell",1277.4600000000003
CA-2016-108630,BE-11410,"Bobby Elias",305.59999999999997
CA-2015-104948,KH-16510,"Keith Herrera",5062.148
US-2017-111241,GM-14500,"Gene McClure",2152.0799999999995
CA-2014-102295,EH-13990,"Erica Hackney",724.272
CA-2017-127026,MH-18115,"Mick Hernandez",11158.497000000001
CA-2017-155880,JD-16150,"Justin Deggeller",15892.159999999993
CA-2015-167010,VT-21700,"Valerie Takahito",3272.7119999999986
CA-2017-123351,KT-16480,"Kean Thornton",804.8000000000001
CA-2016-143910,BC-11125,"Becky Castell",1166.112
CA-2014-124478,MA-17560,"Matt Abelman",9987.524999999996
CA-2015-161627,SJ-20215,"Sarah Jordon",851.76
CA-2017-154760,BP-11290,"Beth Paige",1646.946
CA-2017-124744,EH-14125,"Eugene Hildebrand",5364.800000000001
CA-2017-140480,HE-14800,"Harold Engle",1408.98
CA-2017-117646,SC-20845,"Sung Chung",533.0400000000001
US-2016-116729,GK-14620,"Grace Kelly",20128.808000000015
CA-2014-111150,RW-19630,"Rob Williams",694.8899999999998
CA-2017-155152,MP-17965,"Michael Paige",2268
CA-2015-104514,CB-12535,"Claudia Bergmann",923.1999999999999
CA-2016-124506,BB-11545,"Brenda Bowman",1295.6399999999996
US-2015-128090,JM-15865,"John Murray",15402.296
US-2016-144211,CS-12130,"Chad Sievert",496.22400000000005
CA-2016-153577,KH-16330,"Katharine Harms",4039.8539999999994
CA-2014-165309,KD-16270,"Karen Daniels",8197.480000000005
CA-2017-148264,LF-17185,"Luke Foster",1312.8599999999994
CA-2017-168109,JK-15640,"Jim Kriz",29000.859999999997
CA-2014-133228,MS-17710,"Maurice Satty",508.9800000000001
CA-2014-122931,SM-20950,"Suzanne McNair",21228.047999999995
US-2014-107699,JH-15820,"John Huston",344.52000000000004
CA-2017-130309,GB-14575,"Giulietta Baptist",2721.9
CA-2014-121006,SC-20020,"Sam Craven",4779.4800000000005
CA-2016-107790,EH-13990,"Erica Hackney",907.152
CA-2016-131205,AA-10645,"Anna Andreadi",1750.4400000000003
CA-2017-135587,BH-11710,"Brosina Hoffman",2981.1199999999994
CA-2016-150483,BP-11290,"Beth Paige",1512.0419999999995
CA-2017-157469,ES-14080,"Erin Smith",1367.328
CA-2015-130848,DG-13300,"Deirdre Greer",2911.6800000000003
CA-2015-100818,JM-15265,"Janet Molinari",1172.5800000000002
CA-2017-122700,LT-17110,"Liz Thompson",1766.0159999999998
CA-2016-133711,MC-17425,"Mark Cousins",16182.05
CA-2017-120761,AB-10150,"Aimee Bixby",459.79999999999995
CA-2016-109344,CH-12070,"Cathy Hwang",3383.9280000000003
CA-2017-121538,RH-19495,"Rick Hansen",355.072
CA-2017-144064,CP-12085,"Cathy Prescott",546.2800000000001
CA-2017-126067,KN-16705,"Kristina Nunn",8947.105999999998
CA-2015-122371,BS-11800,"Bryan Spruell",377.26
CA-2017-155089,DB-12910,"Daniel Byrd",319.62
CA-2015-157770,RD-19585,"Rob Dowd",7277.994000000001
CA-2016-142370,TP-21130,"Theone Pippenger",2294.9100000000003
CA-2016-146010,EH-14125,"Eugene Hildebrand",406.34999999999997
US-2017-102288,ZC-21910,"Zuschuss Carroll",1637.7239999999995
CA-2016-143749,AG-10300,"Aleksandra Gannaway",327.76
CA-2015-115945,AB-10165,"Alan Barnes",2897.594
US-2015-103996,RB-19435,"Richard Bierner",2365.439999999999
CA-2017-132346,PK-19075,"Pete Kriz",1009.4000000000001
CA-2017-167661,MP-18175,"Mike Pelletier",1096.3440000000003
CA-2017-106782,LP-17095,"Liz Preis",2627.38
CA-2015-136469,TS-21370,"Todd Sumrall",5684.480000000002
CA-2014-159709,AI-10855,"Arianne Irving",1815.5699999999993
CA-2016-126165,AH-10465,"Amy Hunt",284.352
US-2016-156692,HG-15025,"Hunter Glantz",625.2400000000001
US-2015-139675,NF-18595,"Nicole Fjeld",7457.376000000002
CA-2016-112277,SC-20695,"Steve Chapman",4677.12
CA-2017-157672,RB-19795,"Ross Baird",446.76800000000003
CA-2015-121776,RD-19585,"Rob Dowd",1120.9500000000003
US-2017-146906,MT-17815,"Meg Tillman",1499.5
CA-2015-135251,RP-19270,"Rachel Payne",1870.6128
CA-2015-128608,CS-12490,"Cindy Schnelling",1557.7359999999996
CA-2014-111157,NH-18610,"Nicole Hansen",1082.368
CA-2015-143119,MC-17275,"Marc Crier",3105
CA-2014-111500,DJ-13510,"Don Jones",3878.320000000001
CA-2017-148929,SP-20620,"Stefania Perrino",4302.72
CA-2014-145317,SM-20320,"Sean Miller",118306.14000000001
CA-2015-112014,ON-18715,"Odella Nelson",457.20000000000005
CA-2014-107139,DP-13390,"Dennis Pardue",1628.64
CA-2014-123477,DW-13195,"David Wiener",389.1840000000001
US-2016-108497,MH-17290,"Marc Harrigan",2396.66
CA-2015-168529,MB-17305,"Maria Bertelson",1459.0000000000002
CA-2016-101525,CM-12235,"Chris McAfee",702.6000000000001
CA-2016-157259,JM-15535,"Jessica Myrick",3997.7999999999997
US-2015-129637,MC-18100,"Mick Crebagga",2112.1919999999986
CA-2017-120222,LL-16840,"Lauren Leatherbury",554.364
CA-2016-163594,JF-15295,"Jason Fortune-",1252.0800000000002
CA-2016-105746,BD-11605,"Brian Dahlen",1024.7160000000001
CA-2014-154781,SC-20680,"Steve Carroll",507.85
CA-2015-127327,PW-19030,"Pauline Webber",727.056
CA-2014-141838,DK-12835,"Damala Kotsonis",720.9599999999999
CA-2016-149671,KB-16600,"Ken Brennan",429.66
CA-2017-145506,MO-17800,"Meg O'Connel",817.56
CA-2017-160633,BS-11380,"Bill Stewart",5631.469999999999
US-2017-107979,FO-14305,"Frank Olsen",1972.9999999999989
CA-2014-140165,EH-14005,"Erica Hernandez",2838.1919999999996
CA-2016-125738,PB-18805,"Patrick Bzostek",442.56000000000006
US-2016-126893,CT-11995,"Carol Triggs",3959.856
US-2017-112613,JH-15910,"Jonathan Howell",380.576
US-2016-148110,AR-10825,"Anthony Rawles",2782.4160000000006
CA-2017-136308,MW-18235,"Mitch Willingham",3839.952
CA-2017-136448,AS-10090,"Adam Shillingsburg",4788.770000000002
CA-2016-156251,TS-21160,"Theresa Swint",1502.8799999999999
CA-2017-132647,GH-14410,"Gary Hansen",1498.0500000000002
CA-2016-140018,CK-12205,"Chloris Kastensmidt",2594.3610000000017
CA-2014-151379,SC-20695,"Steve Chapman",1027.8000000000002
CA-2017-114055,MH-18115,"Mick Hernandez",7373.519999999997
CA-2016-133795,JE-15475,"Jeremy Ellison",5310.180000000001
CA-2017-117821,HG-15025,"Hunter Glantz",447.44000000000005
CA-2017-102967,MG-17890,"Michael Granlund",606.5999999999999
